"",".id","placetype","name","lat","lng","subloc1","subloc2","landmark","pincode","formatted","addrlen","url"
"73",73,"premise","Alpine Regency",12.9402606,77.5877318,"1st Block","10th D Main Road",NA,"560011","Alpine Regency, 10th D Main Rd, 1st Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560011, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Alpine%20Regency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"74",74,"establishment/premise","Alps Estate",12.915222,77.6717318,"Haralur","Ambalipura",NA,"560103","Alps Estate, Ambalipura, Haralur, Karnataka 560103, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Alps%20Estate&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"75",75,"establishment/point_of_interest","WG36+RVW",12.9046147,77.5121912,"RR Nagar","Hemmigepura Ward 198",NA,"560098","WG36+RVW, Hemmigepura Ward 198, RR Nagar, Bengaluru, Karnataka 560098, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Amara%20Chandra%20Pranav&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"76",76,"establishment/premise","AMARA COURTYARD",12.9496222,77.7035361,"Marathahalli","Kasavanahalli Village",NA,"560037","AMARA COURTYARD, Kasavanahalli Village, Marathahalli, Bengaluru, <U+0915><U+0930><U+094D><U+0928><U+093E><U+091F><U+0915> 560037, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Amara%20Courtyard&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"77",77,"establishment/point_of_interest","WG36+RVW",12.9046147,77.5121912,"RR Nagar","Hemmigepura Ward 198",NA,"560098","WG36+RVW, Hemmigepura Ward 198, RR Nagar, Bengaluru, Karnataka 560098, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Amarachandra%20Pranav&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"78",78,"route","Ambalipura Residency Road",12.9134101,77.6653543,"PWD Quarters","Amblipura",NA,"560103","Ambalipura Residency Rd, Amblipura, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Karnataka 560103, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=ambalipura%20residency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"79",79,"establishment/point_of_interest","9634+V94",22.3546428,73.205943,"Vadodara","Vemali",NA,"390024","9634+V94, Vemali, Vadodara, Gujarat 390024, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ambe%20Residency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"80",80,"establishment/premise","Krishna Rajendra Road",12.9411948,77.5734944,"Bengaluru","Basavanagudi",NA,"560004","Krishna Rajendra Rd, Basavanagudi, Bengaluru, Karnataka 560004, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ambience%20Platinum&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"81",81,"establishment/lodging/point_of_interest","Sarakdi",23.1900443,86.0521867,"West Bengal","Purulia",NA,"723152","Jhalda - Baghmundi Road Mob-9732006590, Sarakdi, West Bengal 723152, India",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Ambika%20Residency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"82",82,"establishment/point_of_interest","4th A Cross",12.851511,77.647662,"Electronics City Phase 1","Green House Layout",NA,"560100","4th A Cross, Green House Layout, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Arneesh%20Green&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"83",83,"establishment/point_of_interest","Akshayanagara East",12.8674042,77.6179253,"Bengaluru","Akshayanagar",NA,"560076","Akshayanagara East, Akshayanagar, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=AMG%20Conclave%20%28Amogh%29&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"84",84,"establishment/premise","Channasandra",12.8977908,77.5205584,"Bengaluru","Kariyana Palya",NA,"560061","Channasandra, Kariyana Palya, Bengaluru, Karnataka 560061, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Amity%20Harmony&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"85",85,"establishment/point_of_interest","Kammanahalli Main Road",12.860914,77.59882,"Phase 2","Ramanshree Nagar",NA,"560076","Kammanahalli Main Rd, Ramanshree Nagar, Phase 2, Gottigere, Bengaluru, Karnataka 560076, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Amoda%20Valmark&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"86",86,"establishment/point_of_interest","Belathur Main Road",13.007456,77.7522967,"Kadugodi","Belathur",NA,"560067","89/1, 1st Cross, Belathur Main Rd, Belathur, Kadugodi, Bengaluru, Karnataka 560067, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Amrutha%20Sarovar&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"87",87,"establishment/point_of_interest","Sparkling Nest Apartment",12.9877856,77.6985352,"Garudachar Palya","Sparkling Nest Road",NA,"560048","Sparkling Nest Apartment, Sparkling Nest Rd, Garudachar Palya, Mahadevapura, Bengaluru, Karnataka 560048, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Amrutha%20Sparkling&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"88",88,"establishment/premise","Nallurhalli",12.9706326,77.7367999,"Bengaluru","Whitefield",NA,"560066","Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Amrutha%20Value&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"89",89,"establishment/premise","1st Cross Road",12.8636155,77.5804174,"Gottigere","South Avenue",NA,"560083","J P Nagar 8th Phase, Jambu Savari Dinne, 1st Cross Rd, South Avenue, Gottigere, Bengaluru, Karnataka 560083, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Anand%20Enclave&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"90",90,"establishment/premise","Doddakammanahalli Main Road",12.8660302,77.5996397,"Bengaluru","Hulimavu",NA,"560076","Doddakammanahalli Main Rd, Hulimavu, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ananda%20Valmark&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"91",91,"establishment/premise","Doddakammanahalli Main Road",12.8660302,77.5996397,"Bengaluru","Hulimavu",NA,"560076","Doddakammanahalli Main Rd, Hulimavu, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ananda%20Valmark&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"92",92,"establishment/point_of_interest","Lal Bahadur Shastry Nagar Main Road",12.9688721,77.6699066,"Kaggadasapura","LBS Nagar",NA,"560017","Lal Bahadur Shastry Nagar Main Rd, LBS Nagar, Kaggadasapura, Bengaluru, Karnataka 560017, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Anisha%20Stoneyards&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"93",93,"establishment/point_of_interest","Advait",18.5080514,73.8220498,"Paud Road","Nagar",NA,"411038","46, Advait, Nagar, Paud Rd, Mahaganesh Colony, Erandwane, Pune, Maharashtra 411038, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Anjana%20Residency&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"94",94,"establishment/point_of_interest","Kurudusonnehalli Main Road",13.0056946,77.7277015,"Kadugodi","Kodigehalli",NA,"560049","Kurudusonnehalli Main Rd, Kodigehalli, Kadugodi, Bengaluru, Karnataka 560049, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ankshu%20Wisteria&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"95",95,"campground/establishment/lodging/park/point_of_interest","another sky",41.5702213,-74.7402619,"Tannery Road","80",NA,"12777","another sky, 80 Tannery Rd, Forestburgh, NY 12777, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Another%20Sky&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"96",96,"establishment/point_of_interest","25th Cross Road",13.0413338,77.627842,"Ashwath Nagar","5th Block",NA,"560043","25th Cross Rd, 5th Block, Ashwath Nagar, HBR Layout, Bengaluru, Karnataka 560043, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Anriya%20Atriues&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"97",97,"establishment/point_of_interest","Allalasandra",13.0846133,77.5886746,"Bengaluru","Yelahanka",NA,"560065","Allalasandra, Yelahanka, Bengaluru, Karnataka 560065, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Anriya%20Greinberg&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"98",98,"establishment/premise","Potential House",12.9132961,77.59921,"J. P. Nagar","3rd Phase",NA,"560078","Potential House, 3rd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Casa%20Ansal&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"99",99,"establishment/point_of_interest","Hosur Road",12.9150249,77.6227866,"Roopena Agrahara","KAS Officers Colony",NA,"560068","16/2A, 1st Main Rd, Hosur Rd, KAS Officers Colony, Roopena Agrahara, BTM Layout, Bengaluru, Karnataka 560068, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ansal%20Forte&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"100",100,"establishment/point_of_interest","Hosur Road",12.9378069,77.6100691,"Adugodi","Chikku Lakshmaiah Layout",NA,"560030","Hosur Rd, Chikku Lakshmaiah Layout, Adugodi, Bengaluru, Karnataka 560030, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ansal%20Krishna&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"101",101,"establishment/point_of_interest","Hosur Road",12.9378069,77.6100691,"Adugodi","Chikku Lakshmaiah Layout",NA,"560030","Hosur Rd, Chikku Lakshmaiah Layout, Adugodi, Bengaluru, Karnataka 560030, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ansal%20Krishna%20Phase%202&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"102",102,"establishment/food/point_of_interest/restaurant","3570",36.1168508,-115.1753095,"Las Vegas","South Las Vegas Boulevard",NA,"89109","3570 S Las Vegas Blvd, Las Vegas, NV 89109, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Anu%20Palace&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"103",103,"establishment/lodging/point_of_interest","33",43.6903338,-79.5836057,"Etobicoke","Carlson Court",NA,"M9W 6H5","33 Carlson Ct, Toronto, ON M9W 6H5, Canada",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Anu%20Plazza&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"104",104,"establishment/point_of_interest","India",19.9990027,73.7718254,"Sharanpur","Racca Colony",NA,"422005","Racca Colony, Sharanpur, Nashik, Maharashtra 422005, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Anugraha%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"105",105,"establishment/point_of_interest","2516",37.0345632,-95.6555145,"Coffeyville","West 10th Street",NA,"67337","2516 W 10th St, Coffeyville, KS 67337, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=ANY%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"106",106,"establishment/library/point_of_interest","475",45.5154553,-73.5623129,"Ville-Marie","Boulevard de Maisonneuve Est",NA,"H2L 5C4","475 Boul. de Maisonneuve E, Montréal, QC H2L 5C4, Canada",8,"https://maps.googleapis.com/maps/api/geocode/json?address=AOANE%20Phase-II&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"107",107,"establishment/point_of_interest/real_estate_agency","415",45.5260181,-122.682344,"Northwest Portland","Northwest 11th Avenue",NA,"97209","415 NW 11th Ave, Portland, OR 97209, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Apex%20Pearl&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"108",108,"establishment/point_of_interest","Main Road",12.859502,77.560418,"Anjanapura Township","Anjanapura Village",NA,"560062","Main Rd, Anjanapura Village, Anjanapura Twp, Bengaluru, Karnataka 560062, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Apoorva%20Dew%20Drops&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"109",109,"establishment/lodging/point_of_interest","WM4R+HFP",12.9064592,77.6912088,"Someshwara Layout","P.Krishnappa Layout",NA,"560035","WM4R+HFP, P.Krishnappa Layout, Someshwara Layout, Doddakannelli, Bengaluru, Karnataka 560035, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Apurva%20Elite&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"110",110,"establishment/premise","1st Main Road",13.0360238,77.6318654,"Prakruthi Layout","5th Block",NA,"560043","1st Main Rd, 5th Block, Prakruthi Layout, HBR Layout, Bengaluru, Karnataka 560043, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Apurva%20Maples&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"111",111,"establishment/point_of_interest","Mysore Road",12.9155228,77.4856228,"Kengeri Satellite Town","Harsha Layout",NA,"560060","Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Aquagreens&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"112",112,"establishment/point_of_interest","San Antonio",29.538966,-98.4239055,"Bexar County","Oak Grove",NA,"78217","San Antonio, TX 78217, USA",6,"https://maps.googleapis.com/maps/api/geocode/json?address=Aquila%20Heights&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"113",113,"establishment/point_of_interest","Neotown Road",12.8292855,77.6622982,"Electronic City","Shikaripalya",NA,"560105","Neotown Rd, Shikaripalya, Electronic City, Bengaluru, Karnataka 560105, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Aratt%20Firenza&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"114",114,"establishment/point_of_interest","Gollahalli Electronic City Road",12.8289268,77.6652807,"Electronic City","Electronics City Phase 1",NA,"560100","Aratt Requizza, Gollahalli Electronic City Road, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Aratt%20Requizza&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"115",115,"establishment/point_of_interest","Gollahalli Electronic City Road",12.8289268,77.6652807,"Electronic City","Electronics City Phase 1",NA,"560100","Aratt Requizza, Gollahalli Electronic City Road, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Aratt%20Requizza&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"116",116,"establishment/point_of_interest","10",12.899869,77.6497928,"Sector 2","Somasundarapalya Main Road",NA,"560102","10, Somasundarapalya Main Rd, Sector 2, ITI Layout, Hosapalaya, HSR Layout, Bengaluru, Karnataka 560102, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Aratt%20Royal%20Manor&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"117",117,"establishment/point_of_interest","Bengaluru",12.8666736,77.6240281,"Yelenahalli","Suraksha nagar",NA,"560114","Plot No: 37/5AP, Mylasandra cross Road,, Suraksha nagar, Yelenahalli, Akshayanagar, Bengaluru, Karnataka 560114, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Aratt%20Felicita&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"118",118,"establishment/point_of_interest","495",12.9293205,77.5164313,"Remco Bhel Layout","17th Cross Road",NA,"560098","495, 17th Cross Rd, Remco Bhel Layout, Javarandoddi, RR Nagar, Bengaluru, Karnataka 560098, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Archita%20Daffodils%20Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"119",119,"establishment/premise","17th Cross Road",12.9294368,77.5159451,"Javarandoddi","Remco Bhel Layout",NA,"560098","17th Cross Rd, Remco Bhel Layout, Javarandoddi, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Archita%20-%201&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"120",120,"establishment/point_of_interest","495",12.9293205,77.5164313,"Remco Bhel Layout","17th Cross Road",NA,"560098","495, 17th Cross Rd, Remco Bhel Layout, Javarandoddi, RR Nagar, Bengaluru, Karnataka 560098, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Archita%20Daffodil&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"121",121,"establishment/point_of_interest","49/1B",13.0654794,77.6515774,"Gubbi cross, Next to Biozeen","1st Main Road",NA,"560077","49/1B, 1st Main Rd, Gubbi cross, Next to Biozeen, Kothanur, Bengaluru, Karnataka 560077, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Arge%20Helios&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"122",122,"establishment/premise","3G Homes Crimson Layout",12.9847718,77.7637595,"Bengaluru","Kadugodi",NA,"560067","3G Homes Crimson Layout, Kadugodi, Bengaluru, Karnataka 560067, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=ARK%20Serene%20County&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"123",123,"establishment/general_contractor/point_of_interest","Shop No.41",12.9156229,77.5951987,"Jayanagar","9th Block",NA,"560069","Shop No.41, 9th Block, Jayanagar, Bengaluru, Karnataka 560069, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Banashree%20Arka%20Forest%20View&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"124",124,"establishment/point_of_interest","24",12.9664041,77.7177366,"AECS Layout","ITPL Main Road",NA,"560037","24, ITPL Main Rd, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Arka%20Shine&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"125",125,"establishment/point_of_interest","4th A Cross",12.851511,77.647662,"Electronics City Phase 1","Green House Layout",NA,"560100","4th A Cross, Green House Layout, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Arneesh%20Greens&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"126",126,"establishment/point_of_interest","3303",28.5958882,-81.2203204,"Orlando","Arden Villas Boulevard",NA,"32817","3303 Arden Villas Blvd, Orlando, FL 32817, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Arpitha-Apartment&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"127",127,"establishment/premise","Marathahalli - Sarjapur Road",12.8658382,77.7673137,"Bangalore Urban","Kada Agrahara",NA,"562125","Marathahalli - Sarjapur Rd, Kada Agrahara, Karnataka 562125, India",6,"https://maps.googleapis.com/maps/api/geocode/json?address=ARS%20Greenshire&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"128",128,"establishment/point_of_interest/real_estate_agency","Marsur",12.7690628,77.6990029,"Karnataka","Bangalore Urban",NA,"562106","Chandapura - Anekal Road, Marsur, Karnataka 562106, India",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Artha%20Riviera&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"129",129,"establishment/point_of_interest","Hindustan Petroleum bunk",12.9955609,77.6909325,"Maheswari Nagar","Whitefield Main Road","Hindustan Petroleum bunk","560048","55, Puttapa Estate, Whitefield Main Rd, opp. Hindustan Petroleum bunk, Maheswari Nagar, Chinappa Colony, Mahadevapura, Bengaluru, Karnataka 560048, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Arvind%20Expansia&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"130",130,"establishment/point_of_interest","VJV6+JV5",12.894014,77.6122306,"Kodichikknahalli","Gangaparameshwari Nagar",NA,"560076","VJV6+JV5, Gangaparameshwari Nagar, Kodichikknahalli, DUO Layout, Bommanahalli, Bengaluru, Karnataka 560076, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Arvind%20Sharavathi&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"131",131,"establishment/point_of_interest","80 Feet Road",12.8599355,77.5749066,"1st Phase","Royal County",NA,"560083","80 Feet Road, Royal County, 1st Phase, Gottigere, Bengaluru, Karnataka 560083, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Arya%20Hamsa&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"132",132,"establishment/point_of_interest","8",39.473502,-76.635354,"Cockeysville","Spring Glen Court",NA,"21030","8 Spring Glen Ct, Cockeysville, MD 21030, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Asha%20Kiran&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
"133",133,"doctor/establishment/health/point_of_interest","Ste 310",41.1862542,-85.1014355,"Parkview Circle","11104",NA,"46845","11104 Parkview Cir Ste 310, Fort Wayne, IN 46845, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ashok%20Park%20View&key=AIzaSyDKY_GA4QP50zRMpcP71unTGdECJYxaLaw"
